,amount,branch_type,category,da_id,hospital_area,hospital_code,hospital_name,indicator,total,Special_Type,SPECIAL_ID,overall_district,overall,year
643,4.0000,1,診所                ,114,新北市蘆洲區,3531143444,兒樂吉診所,15.38%,26.0000,4,0,0.4091,0.4554,2019
644,3.0000,1,診所                ,114,新北市泰山區,3531160285,陳獻宗診所,11.54%,26.0000,4,0,0.4091,0.4554,2019
645,4.0000,1,診所                ,114,新北市三重區,3531025156,洋基耳鼻喉科診所,16%,25.0000,4,0,0.4091,0.4554,2019
646,5.0000,1,診所                ,114,新北市三重區,3531026082,固的診所,20%,25.0000,4,0,0.4091,0.4554,2019
647,2.0000,1,診所                ,114,新北市新店區,3531053098,九宜診所,8%,25.0000,4,0,0.4091,0.4554,2019
648,3.0000,1,診所                ,114,新北市八里區,3531231145,弘安診所,12%,25.0000,4,0,0.4091,0.4554,2019
649,7.0000,1,診所                ,114,新北市蘆洲區,3531143659,明暘診所,28%,25.0000,4,0,0.4091,0.4554,2019
650,7.0000,1,診所                ,114,新北市土城區,3531132469,元福診所,29.17%,24.0000,4,0,0.4091,0.4554,2019
651,5.0000,1,診所                ,114,新北市蘆洲區,3531143373,中山骨科診所,20.83%,24.0000,4,0,0.4091,0.4554,2019
652,3.0000,1,診所                ,114,新北市蘆洲區,3531143328,仁川診所,12.5%,24.0000,4,0,0.4091,0.4554,2019
653,4.0000,1,診所                ,114,新北市永和區,3531031163,蔡正平耳鼻喉科聯合診所,16.67%,24.0000,4,0,0.4091,0.4554,2019
654,7.0000,1,診所                ,114,新北市板橋區,3531018919,佳愛診所,29.17%,24.0000,4,0,0.4091,0.4554,2019
655,5.0000,1,診所                ,114,新北市板橋區,3531013281,杏林診所,20.83%,24.0000,4,0,0.4091,0.4554,2019
656,7.0000,1,診所                ,114,新北市新店區,3531054102,逸守診所,29.17%,24.0000,4,0,0.4091,0.4554,2019
657,1.0000,1,診所                ,114,新北市新店區,3531050962,惠安診所,4.17%,24.0000,4,0,0.4091,0.4554,2019
658,3.0000,1,診所                ,114,新北市中和區,3531045121,力康骨科診所,12.5%,24.0000,4,0,0.4091,0.4554,2019
659,4.0000,1,診所                ,114,新北市樹林區,3531070339,杏恩診所,16.67%,24.0000,4,0,0.4091,0.4554,2019
660,13.0000,1,診所                ,114,新北市蘆洲區,3531140783,曉兒耳鼻喉科診所,56.52%,23.0000,4,0,0.4091,0.4554,2019
661,5.0000,1,診所                ,114,新北市三重區,3531021489,歐維藩診所,21.74%,23.0000,4,0,0.4091,0.4554,2019
662,0.0000,1,診所                ,114,新北市永和區,3531033783,蔡天惠婦產科診所,0%,23.0000,4,0,0.4091,0.4554,2019
663,1.0000,1,診所                ,114,新北市板橋區,3531011223,樂活醫美診所,4.35%,23.0000,4,0,0.4091,0.4554,2019
664,3.0000,1,診所                ,114,新北市新店區,3531053945,恩康診所,13.04%,23.0000,4,0,0.4091,0.4554,2019
665,11.0000,1,診所                ,114,新北市三重區,3531026171,仁佳診所,47.83%,23.0000,4,0,0.4091,0.4554,2019
666,3.0000,1,診所                ,114,新北市新店區,3531053178,安民診所,13.04%,23.0000,4,0,0.4091,0.4554,2019
667,3.0000,1,診所                ,114,新北市新店區,3531053641,聖康診所,13.04%,23.0000,4,0,0.4091,0.4554,2019
668,4.0000,1,診所                ,114,新北市淡水區,3531100225,李文旭內科診所,17.39%,23.0000,4,0,0.4091,0.4554,2019
669,3.0000,1,診所                ,114,新北市樹林區,3531072084,蔡瓊倩內科診所,13.04%,23.0000,4,0,0.4091,0.4554,2019
670,4.0000,1,診所                ,114,新北市泰山區,3531160203,溫法烈耳鼻喉科診所,17.39%,23.0000,4,0,0.4091,0.4554,2019
671,8.0000,1,診所                ,114,新北市蘆洲區,3531140014,李鴻圖診所,36.36%,22.0000,4,0,0.4091,0.4554,2019
672,5.0000,1,診所                ,114,新北市蘆洲區,3531140916,林昭良耳鼻喉科診所,22.73%,22.0000,4,0,0.4091,0.4554,2019
673,7.0000,1,診所                ,114,新北市板橋區,3531016960,仁謙診所,31.82%,22.0000,4,0,0.4091,0.4554,2019
674,4.0000,1,診所                ,114,新北市新莊區,3531064457,春詠診所,18.18%,22.0000,4,0,0.4091,0.4554,2019
675,3.0000,1,診所                ,114,新北市板橋區,3531015687,家樺診所,13.64%,22.0000,4,0,0.4091,0.4554,2019
676,9.0000,1,診所                ,114,新北市中和區,3531045989,健新診所,40.91%,22.0000,4,0,0.4091,0.4554,2019
677,1.0000,1,診所                ,114,新北市三重區,3531025307,詹益智耳鼻喉科診所,4.76%,21.0000,4,0,0.4091,0.4554,2019
678,2.0000,1,診所                ,114,新北市新莊區,3531064126,廣田耳鼻喉科診所,9.52%,21.0000,4,0,0.4091,0.4554,2019
679,4.0000,1,診所                ,114,新北市板橋區,3531013763,昕隆診所,19.05%,21.0000,4,0,0.4091,0.4554,2019
680,1.0000,1,診所                ,114,新北市鶯歌區,3531080406,韓乃輝診所,4.76%,21.0000,4,0,0.4091,0.4554,2019
681,6.0000,1,診所                ,114,新北市八里區,3531231207,維醫耳鼻喉科診所,28.57%,21.0000,4,0,0.4091,0.4554,2019
682,3.0000,1,診所                ,114,新北市蘆洲區,3531143088,人安診所,15%,20.0000,4,0,0.4091,0.4554,2019
683,3.0000,1,診所                ,114,新北市汐止區,3531113268,宏欣診所,15%,20.0000,4,0,0.4091,0.4554,2019
684,7.0000,1,診所                ,114,新北市永和區,3531031047,曾怡仁診所,35%,20.0000,4,0,0.4091,0.4554,2019
685,3.0000,1,診所                ,114,新北市林口區,3531171779,穎欣診所,15%,20.0000,4,0,0.4091,0.4554,2019
686,2.0000,1,診所                ,114,新北市土城區,3531132772,健兒診所,10.53%,19.0000,4,0,0.4091,0.4554,2019
687,4.0000,1,診所                ,114,新北市蘆洲區,3531142894,許修平診所,21.05%,19.0000,4,0,0.4091,0.4554,2019
688,3.0000,1,診所                ,114,新北市新莊區,3531063629,志銘小兒科診所,15.79%,19.0000,4,0,0.4091,0.4554,2019
689,7.0000,1,診所                ,114,新北市中和區,3531045265,余泰昌小兒科診所,36.84%,19.0000,4,0,0.4091,0.4554,2019
690,6.0000,1,診所                ,114,新北市蘆洲區,3531142456,仁美診所,33.33%,18.0000,4,0,0.4091,0.4554,2019
691,4.0000,1,診所                ,114,新北市蘆洲區,3531140710,鴻昇診所,22.22%,18.0000,4,0,0.4091,0.4554,2019
692,0.0000,1,診所                ,114,新北市三重區,3531022244,鄭智雄診所,0%,18.0000,4,0,0.4091,0.4554,2019
693,3.0000,1,診所                ,114,新北市板橋區,3531019176,蔡明志小兒專科診所,16.67%,18.0000,4,0,0.4091,0.4554,2019
694,1.0000,1,診所                ,114,新北市三重區,3531022093,仁新小兒科診所,5.56%,18.0000,4,0,0.4091,0.4554,2019
695,3.0000,1,診所                ,114,新北市三重區,3531023054,德恩診所,16.67%,18.0000,4,0,0.4091,0.4554,2019
696,4.0000,1,診所                ,114,新北市樹林區,3531072235,千歲小兒科診所,22.22%,18.0000,4,0,0.4091,0.4554,2019
697,2.0000,1,診所                ,114,新北市鶯歌區,3531080175,鄭龍傑診所,11.11%,18.0000,4,0,0.4091,0.4554,2019
698,4.0000,1,診所                ,114,新北市鶯歌區,3531080193,黃家庭醫學科診所,22.22%,18.0000,4,0,0.4091,0.4554,2019
699,3.0000,1,診所                ,114,新北市汐止區,3531112869,三益診所,16.67%,18.0000,4,0,0.4091,0.4554,2019
700,6.0000,1,診所                ,114,新北市新店區,3531053285,國城診所,33.33%,18.0000,4,0,0.4091,0.4554,2019
701,6.0000,1,診所                ,114,新北市蘆洲區,3531143471,佳聖診所,33.33%,18.0000,4,0,0.4091,0.4554,2019
702,2.0000,1,診所                ,114,新北市土城區,3531130563,學府周耳鼻喉科診所,11.76%,17.0000,4,0,0.4091,0.4554,2019
703,4.0000,1,診所                ,114,新北市蘆洲區,3531142410,李明哲診所,23.53%,17.0000,4,0,0.4091,0.4554,2019
704,2.0000,1,診所                ,114,新北市新莊區,3531060397,林浩昌內科小兒科診所,11.76%,17.0000,4,0,0.4091,0.4554,2019
705,2.0000,1,診所                ,114,新北市永和區,3531034262,冠宏骨科診所,11.76%,17.0000,4,0,0.4091,0.4554,2019
706,2.0000,1,診所                ,114,新北市板橋區,3531012131,姜條宗內科診所,11.76%,17.0000,4,0,0.4091,0.4554,2019
707,1.0000,1,診所                ,114,新北市板橋區,3531018740,嘉禾診所,5.88%,17.0000,4,0,0.4091,0.4554,2019
708,3.0000,1,診所                ,114,新北市板橋區,3531019130,大庭診所,17.65%,17.0000,4,0,0.4091,0.4554,2019
709,0.0000,1,診所                ,114,新北市板橋區,3531015089,成都診所,0%,17.0000,4,0,0.4091,0.4554,2019
710,9.0000,1,診所                ,114,新北市板橋區,3531015472,陳尚志診所,52.94%,17.0000,4,0,0.4091,0.4554,2019
711,2.0000,1,診所                ,114,新北市板橋區,3531016095,宏元小兒科診所,11.76%,17.0000,4,0,0.4091,0.4554,2019
712,3.0000,1,診所                ,114,新北市樹林區,3531072208,家祥診所,17.65%,17.0000,4,0,0.4091,0.4554,2019
713,6.0000,1,診所                ,114,新北市板橋區,3531011901,陳恩哲小兒科診所,37.5%,16.0000,4,0,0.4091,0.4554,2019
714,1.0000,1,診所                ,114,新北市板橋區,3531018491,懷諾診所,6.25%,16.0000,4,0,0.4091,0.4554,2019
715,4.0000,1,診所                ,114,新北市樹林區,3531072422,莊豐如診所,25%,16.0000,4,0,0.4091,0.4554,2019
716,0.0000,1,診所                ,114,新北市新店區,3531051138,雁秋診所,0%,16.0000,4,0,0.4091,0.4554,2019
717,1.0000,1,診所                ,114,新北市汐止區,3531111077,東暉診所,6.25%,16.0000,4,0,0.4091,0.4554,2019
718,4.0000,1,診所                ,114,新北市泰山區,3531160258,蔡興龍小兒科診所,25%,16.0000,4,0,0.4091,0.4554,2019
719,3.0000,1,診所                ,114,新北市蘆洲區,3531142901,樂活診所,20%,15.0000,4,0,0.4091,0.4554,2019
720,3.0000,1,診所                ,114,新北市板橋區,3531012168,王起釮小兒科診所,20%,15.0000,4,0,0.4091,0.4554,2019
721,2.0000,1,診所                ,114,新北市三重區,3531025110,仁愛診所,13.33%,15.0000,4,0,0.4091,0.4554,2019
722,2.0000,1,診所                ,114,新北市新店區,3531051307,護康診所,13.33%,15.0000,4,0,0.4091,0.4554,2019
723,4.0000,1,診所                ,114,新北市汐止區,3531112583,朝芳診所,26.67%,15.0000,4,0,0.4091,0.4554,2019
724,7.0000,1,診所                ,114,新北市三峽區,3531091729,慧安診所,46.67%,15.0000,4,0,0.4091,0.4554,2019
725,4.0000,1,診所                ,114,新北市三峽區,3531091954,安旭診所,26.67%,15.0000,4,0,0.4091,0.4554,2019
726,2.0000,1,診所                ,114,新北市三重區,3531020786,李兆政診所,14.29%,14.0000,4,0,0.4091,0.4554,2019
727,4.0000,1,診所                ,114,新北市三重區,3531021112,慶安診所,28.57%,14.0000,4,0,0.4091,0.4554,2019
728,6.0000,1,診所                ,114,新北市三重區,3531025101,合健診所,42.86%,14.0000,4,0,0.4091,0.4554,2019
729,1.0000,1,診所                ,114,新北市永和區,3531033994,明心診所,7.14%,14.0000,4,0,0.4091,0.4554,2019
730,5.0000,1,診所                ,114,新北市三重區,3531025647,仁馨診所,35.71%,14.0000,4,0,0.4091,0.4554,2019
731,4.0000,1,診所                ,114,新北市永和區,3531034888,逸全診所,28.57%,14.0000,4,0,0.4091,0.4554,2019
732,1.0000,1,診所                ,114,新北市三重區,3531026340,正義骨科診所,7.14%,14.0000,4,0,0.4091,0.4554,2019
733,4.0000,1,診所                ,114,新北市中和區,3531043716,優寶婦產科診所,28.57%,14.0000,4,0,0.4091,0.4554,2019
734,0.0000,1,診所                ,114,新北市蘆洲區,3531140489,林錦榮小兒科診所,0%,13.0000,4,0,0.4091,0.4554,2019
735,0.0000,1,診所                ,114,新北市三重區,3531020302,宏誠診所,0%,13.0000,4,0,0.4091,0.4554,2019
736,3.0000,1,診所                ,114,新北市新莊區,3531061876,新莊徐耳鼻喉科診所,23.08%,13.0000,4,0,0.4091,0.4554,2019
737,4.0000,1,診所                ,114,新北市新莊區,3531066353,王一成診所,30.77%,13.0000,4,0,0.4091,0.4554,2019
738,3.0000,1,診所                ,114,新北市三重區,3531024640,輝德診所,23.08%,13.0000,4,0,0.4091,0.4554,2019
739,2.0000,1,診所                ,114,新北市淡水區,3531105293,沐恩診所,15.38%,13.0000,4,0,0.4091,0.4554,2019
740,1.0000,1,診所                ,114,新北市汐止區,3531110874,羅小兒科診所,7.69%,13.0000,4,0,0.4091,0.4554,2019
741,3.0000,1,診所                ,114,新北市三峽區,3531092031,三禾診所,23.08%,13.0000,4,0,0.4091,0.4554,2019
742,3.0000,1,診所                ,114,新北市新店區,3531052831,幼安小兒科診所,23.08%,13.0000,4,0,0.4091,0.4554,2019
743,5.0000,1,診所                ,114,新北市泰山區,3531161540,宏明診所,38.46%,13.0000,4,0,0.4091,0.4554,2019
744,3.0000,1,診所                ,114,新北市板橋區,3531011330,龍生診所,25%,12.0000,4,0,0.4091,0.4554,2019
745,1.0000,1,診所                ,114,新北市新莊區,3531061769,幸福呂耳鼻喉科診所,8.33%,12.0000,4,0,0.4091,0.4554,2019
746,3.0000,1,診所                ,114,新北市板橋區,3531018893,坤隆診所,25%,12.0000,4,0,0.4091,0.4554,2019
747,4.0000,1,診所                ,114,新北市中和區,3531042479,正生婦幼聯合診所,33.33%,12.0000,4,0,0.4091,0.4554,2019
748,5.0000,1,診所                ,114,新北市中和區,3531043869,馮泰龍小兒科診所,41.67%,12.0000,4,0,0.4091,0.4554,2019
749,0.0000,1,診所                ,114,新北市蘆洲區,3531140621,宏康診所,0%,11.0000,4,0,0.4091,0.4554,2019
750,2.0000,1,診所                ,114,新北市土城區,3531132414,廣泉診所,18.18%,11.0000,4,0,0.4091,0.4554,2019
751,2.0000,1,診所                ,114,新北市板橋區,3531012426,博愛診所,18.18%,11.0000,4,0,0.4091,0.4554,2019
752,1.0000,1,診所                ,114,新北市板橋區,3531012800,興德診所,9.09%,11.0000,4,0,0.4091,0.4554,2019
753,0.0000,1,診所                ,114,新北市新莊區,3531063567,安新診所,0%,11.0000,4,0,0.4091,0.4554,2019
754,3.0000,1,診所                ,114,新北市新莊區,3531065829,樂樂診所,27.27%,11.0000,4,0,0.4091,0.4554,2019
755,2.0000,1,診所                ,114,新北市新莊區,3531066004,中平耳鼻喉科診所,18.18%,11.0000,4,0,0.4091,0.4554,2019
756,2.0000,1,診所                ,114,新北市鶯歌區,3531081690,幸安診所,18.18%,11.0000,4,0,0.4091,0.4554,2019
757,1.0000,1,診所                ,114,新北市三峽區,3531091883,佳佑診所,9.09%,11.0000,4,0,0.4091,0.4554,2019
758,3.0000,1,診所                ,114,新北市三峽區,3531092102,星龍耳鼻喉科診所,27.27%,11.0000,4,0,0.4091,0.4554,2019
759,1.0000,1,診所                ,114,新北市新店區,3531051147,吳耳鼻喉科診所,9.09%,11.0000,4,0,0.4091,0.4554,2019
760,2.0000,1,診所                ,114,新北市中和區,3531045872,德泰診所,18.18%,11.0000,4,0,0.4091,0.4554,2019
761,2.0000,1,診所                ,114,新北市土城區,3531130107,李外科診所,20%,10.0000,4,0,0.4091,0.4554,2019
762,2.0000,1,診所                ,114,新北市蘆洲區,3531140149,莊炳煌診所,20%,10.0000,4,0,0.4091,0.4554,2019
763,3.0000,1,診所                ,114,新北市永和區,3531032115,大仁耳鼻喉科診所,30%,10.0000,4,0,0.4091,0.4554,2019
764,0.0000,1,診所                ,114,新北市新莊區,3531060806,天給婦產科診所,0%,10.0000,4,0,0.4091,0.4554,2019
765,0.0000,1,診所                ,114,新北市板橋區,3531018553,喜樂診所,0%,10.0000,4,0,0.4091,0.4554,2019
766,1.0000,1,診所                ,114,新北市新莊區,3531064313,一生診所,10%,10.0000,4,0,0.4091,0.4554,2019
767,2.0000,1,診所                ,114,新北市板橋區,3531015678,孫三源婦產科家庭醫學科診所,20%,10.0000,4,0,0.4091,0.4554,2019
768,2.0000,1,診所                ,114,新北市三重區,3531024220,聰明耳鼻喉科診所,20%,10.0000,4,0,0.4091,0.4554,2019
769,1.0000,1,診所                ,114,新北市汐止區,3531110847,汐止長青診所,10%,10.0000,4,0,0.4091,0.4554,2019
770,6.0000,1,診所                ,114,新北市汐止區,3531113231,東辰診所,60%,10.0000,4,0,0.4091,0.4554,2019
771,4.0000,1,診所                ,114,新北市鶯歌區,3531081789,佳晟診所,40%,10.0000,4,0,0.4091,0.4554,2019
772,4.0000,1,診所                ,114,新北市三重區,3531025085,江生診所,44.44%,9.0000,4,0,0.4091,0.4554,2019
773,1.0000,1,診所                ,114,新北市永和區,3531031752,戴良恭診所,11.11%,9.0000,4,0,0.4091,0.4554,2019
774,1.0000,1,診所                ,114,新北市永和區,3531033907,王杰凱小兒科診所,11.11%,9.0000,4,0,0.4091,0.4554,2019
775,2.0000,1,診所                ,114,新北市板橋區,3531012024,黃世鑫診所,22.22%,9.0000,4,0,0.4091,0.4554,2019
776,2.0000,1,診所                ,114,新北市中和區,3531041954,合吉婦產科診所,22.22%,9.0000,4,0,0.4091,0.4554,2019
777,1.0000,1,診所                ,114,新北市板橋區,3531011394,巫世平診所,11.11%,9.0000,4,0,0.4091,0.4554,2019
778,2.0000,1,診所                ,114,新北市三重區,3531026091,展源內科診所,22.22%,9.0000,4,0,0.4091,0.4554,2019
779,1.0000,1,診所                ,114,新北市三重區,3531024613,世鴻耳鼻喉科小兒科聯合診所,11.11%,9.0000,4,0,0.4091,0.4554,2019
780,2.0000,1,診所                ,114,新北市三峽區,3531090206,永澄診所,22.22%,9.0000,4,0,0.4091,0.4554,2019
781,0.0000,1,診所                ,114,新北市中和區,3531044973,皇家家醫診所,0%,9.0000,4,0,0.4091,0.4554,2019
782,1.0000,1,診所                ,114,新北市三峽區,3531092068,北大小兒科診所,11.11%,9.0000,4,0,0.4091,0.4554,2019
783,0.0000,1,診所                ,114,新北市永和區,3531034502,姚仁青診所,0%,8.0000,4,0,0.4091,0.4554,2019
784,4.0000,1,診所                ,114,新北市永和區,3531030095,吉安小兒科診所,50%,8.0000,4,0,0.4091,0.4554,2019
785,0.0000,1,診所                ,114,新北市板橋區,3531011527,薛松茂內科小兒科診所,0%,8.0000,4,0,0.4091,0.4554,2019
786,3.0000,1,診所                ,114,新北市板橋區,3531017903,陳志洪診所,37.5%,8.0000,4,0,0.4091,0.4554,2019
